expname blocknr subjectnr cond item pagenr code code2 ffdur ffqual ffbck ffin ffout rpdur rpqual rpcnt rpsacc rpout tgdur tgqual tgcnt tgsacc tgout gdur gqual gcnt gsacc gbck gout totfixdur totfixcnt NumFixQualNot0 totfixQual0dur totfixQual0cnt
eye 51 37 GEEN_MATCH_MIS 011 31 6 0 224 0 2 32 16 224 0 1 0 16 224 0 1 0 16 224 0 1 0 2 16 224 1 0 224 1
eye 51 37 GEEN_MATCH_MIS 011 31 8 0 136 0 0 16 28 1140 0 4 80 38 458 0 2 28 38 458 0 2 28 1 38 556 3 0 556 3
eye 51 37 GEEN_MATCH_MIS 011 31 9 0 282 0 1 42 20 428 0 2 20 20 282 0 1 0 20 282 0 1 0 1 20 282 1 0 282 1
eye 51 37 GEEN_MATCH_MATCH 029 32 1 0 272 0 0 0 24 668 0 3 40 30 668 0 3 40 30 668 0 3 40 2 30 628 3 0 628 3
eye 51 37 GEEN_MATCH_MATCH 029 32 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 51 37 GEEN_MATCH_MATCH 029 32 3 0 174 0 0 30 20 298 6 2 20 134 298 6 2 20 134 298 6 2 20 2 134 654 4 1 550 3
eye 51 37 GEEN_MATCH_MATCH 029 32 5 0 258 1 0 134 58 592 1 2 58 28 592 1 2 58 28 592 1 2 58 2 28 534 2 1 276 1
eye 51 37 GEEN_MATCH_MATCH 029 32 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 240 1 0 240 1
eye 51 37 GEEN_MATCH_MATCH 029 32 8 0 256 0 1 28 16 1284 0 6 86 16 600 0 3 18 16 256 0 1 0 1 16 582 3 0 582 3
eye 51 37 GEEN_MATCH_MATCH 029 32 9 0 170 0 0 32 24 912 0 4 62 0 912 0 4 62 22 912 0 4 62 2 0 850 4 0 850 4
eye 51 51 GEEN_MIS_MATCH 018 1 1 0 118 0 0 0 16 448 0 3 32 26 448 0 3 32 16 448 0 3 32 2 26 670 4 0 670 4
eye 51 51 GEEN_MIS_MATCH 018 1 2 0 272 0 2 26 20 272 0 1 0 20 272 0 1 0 20 272 0 1 0 2 20 272 1 0 272 1
eye 51 51 GEEN_MIS_MATCH 018 1 3 0 314 0 0 20 20 608 0 2 20 26 608 0 2 20 26 608 0 2 20 2 26 1472 6 0 1472 6
eye 51 51 GEEN_MIS_MATCH 018 1 4 0 178 0 0 26 16 558 0 3 40 50 558 0 3 40 50 558 0 3 40 2 50 876 5 0 876 5
eye 51 51 GEEN_MIS_MATCH 018 1 5 0 202 0 1 50 44 1272 0 5 104 22 810 0 4 36 22 202 0 1 0 1 44 1260 6 0 1260 6
eye 51 51 GEEN_MIS_MATCH 018 1 6 0 266 0 2 22 24 266 0 1 0 24 266 0 1 0 24 266 0 1 0 2 24 836 3 0 836 3
eye 51 51 GEEN_MIS_MATCH 018 1 8 0 222 0 0 24 22 516 2 2 22 24 516 2 2 22 24 516 2 2 22 2 24 1530 6 1 1078 5
eye 51 51 GEEN_MIS_MATCH 018 1 9 0 214 0 0 24 24 4958 2 19 766 250 1046 2 5 48 54 482 2 2 24 1 54 998 5 1 818 4
eye 51 51 EEN_MATCH_MATCH 017 2 1 0 50 0 0 0 12 450 0 2 12 22 450 0 2 12 22 450 0 2 12 2 22 624 3 0 624 3
eye 51 51 EEN_MATCH_MATCH 017 2 2 0 186 0 2 22 20 186 0 1 0 20 186 0 1 0 20 186 0 1 0 2 20 186 1 0 186 1
eye 51 51 EEN_MATCH_MATCH 017 2 3 0 286 0 2 20 26 286 0 1 0 26 286 0 1 0 26 286 0 1 0 2 26 286 1 0 286 1
eye 51 51 EEN_MATCH_MATCH 017 2 4 0 312 0 0 26 26 976 2 4 64 22 976 2 4 64 12 976 2 4 64 2 22 1298 6 1 1118 5
eye 51 51 EEN_MATCH_MATCH 017 2 5 0 202 0 0 22 56 524 0 2 56 20 524 0 2 56 20 524 0 2 56 2 20 468 2 0 468 2
eye 51 51 EEN_MATCH_MATCH 017 2 6 0 308 0 2 20 20 308 0 1 0 20 308 0 1 0 20 308 0 1 0 2 20 308 1 0 308 1
eye 51 51 EEN_MATCH_MATCH 017 2 8 0 316 0 0 20 24 644 2 2 24 22 644 2 2 24 22 644 2 2 24 2 22 1294 4 1 804 3
eye 51 51 EEN_MATCH_MATCH 017 2 9 0 176 0 0 22 28 2464 2 9 376 22 908 0 4 66 16 908 0 4 66 1 22 842 4 0 842 4
eye 51 51 EEN_MIS_MIS 024 3 1 0 266 0 0 0 20 578 0 2 20 32 578 0 2 20 32 578 0 2 20 2 32 778 3 0 778 3
eye 51 51 EEN_MIS_MIS 024 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 354 2 0 354 2
eye 51 51 EEN_MIS_MIS 024 3 3 0 188 0 1 32 12 666 0 3 36 22 476 0 2 0 22 188 0 1 0 1 12 842 3 0 842 3
eye 51 51 EEN_MIS_MIS 024 3 4 0 260 0 0 22 28 1116 2 4 76 46 1116 2 4 76 22 1116 2 4 76 2 46 2148 9 2 1692 7
eye 51 51 EEN_MIS_MIS 024 3 5 0 188 0 0 46 16 358 0 2 16 22 358 0 2 16 16 358 0 2 16 2 22 596 3 0 596 3
eye 51 51 EEN_MIS_MIS 024 3 6 0 180 0 0 22 18 458 0 2 18 22 458 0 2 18 22 458 0 2 18 2 22 440 2 0 440 2
eye 51 51 EEN_MIS_MIS 024 3 8 0 178 0 0 22 18 700 0 3 50 18 700 0 3 50 18 700 0 3 50 2 18 1060 5 0 1060 5
eye 51 51 EEN_MIS_MIS 024 3 9 0 248 0 1 18 44 3430 2 13 452 22 420 0 2 0 22 248 0 1 0 1 44 420 2 0 420 2
eye 51 51 EEN_MATCH_MATCH 025 4 1 0 36 0 0 0 16 446 0 3 32 30 446 0 3 32 30 446 0 3 32 2 30 414 3 0 414 3
eye 51 51 EEN_MATCH_MATCH 025 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 1 0 250 1
eye 51 51 EEN_MATCH_MATCH 025 4 3 0 214 0 0 30 22 586 0 3 36 22 586 0 3 36 22 586 0 3 36 2 22 550 3 0 550 3
eye 51 51 EEN_MATCH_MATCH 025 4 4 0 238 0 0 22 22 344 0 2 22 42 344 0 2 22 42 344 0 2 22 2 42 322 2 0 322 2
eye 51 51 EEN_MATCH_MATCH 025 4 5 0 270 0 0 42 24 594 0 2 24 20 594 0 2 24 20 594 0 2 24 2 20 1258 5 0 1258 5
eye 51 51 EEN_MATCH_MATCH 025 4 6 0 202 0 2 20 22 202 0 1 0 22 202 0 1 0 22 202 0 1 0 2 22 690 4 0 690 4
eye 51 51 EEN_MATCH_MATCH 025 4 8 0 462 0 1 22 20 1034 0 4 52 22 700 0 2 0 20 462 0 1 0 1 20 700 2 0 700 2
eye 51 51 EEN_MATCH_MATCH 025 4 9 0 210 0 1 22 72 1518 0 6 164 72 210 0 1 0 72 210 0 1 0 1 72 210 1 0 210 1
eye 51 51 GEEN_MIS_MATCH 002 5 1 0 288 0 0 0 20 538 0 2 20 20 538 0 2 20 20 538 0 2 20 2 20 704 3 0 704 3
eye 51 51 GEEN_MIS_MATCH 002 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 51 51 GEEN_MIS_MATCH 002 5 3 0 300 0 0 20 24 1394 0 5 96 26 1158 0 4 46 22 842 0 3 46 1 20 1408 5 0 1408 5
eye 51 51 GEEN_MIS_MATCH 002 5 5 0 810 0 0 26 36 1150 0 3 50 26 1150 0 3 50 14 1150 0 3 50 2 26 1100 3 0 1100 3
eye 51 51 GEEN_MIS_MATCH 002 5 6 0 224 0 2 26 20 224 0 1 0 20 224 0 1 0 20 224 0 1 0 2 20 224 1 0 224 1
eye 51 51 GEEN_MIS_MATCH 002 5 8 0 284 0 0 20 22 606 0 2 22 24 606 0 2 22 24 606 0 2 22 2 24 584 2 0 584 2
eye 51 51 GEEN_MIS_MATCH 002 5 9 0 318 0 0 24 20 1018 0 3 52 32 690 0 2 20 32 690 0 2 20 1 32 670 2 0 670 2
eye 51 51 EEN_MATCH_MIS 031 6 1 0 460 0 2 0 24 460 0 1 0 24 460 0 1 0 24 460 0 1 0 2 24 1064 4 0 1064 4
eye 51 51 EEN_MATCH_MIS 031 6 2 0 182 0 1 24 18 372 0 2 18 18 182 0 1 0 18 182 0 1 0 1 18 182 1 0 182 1
eye 51 51 EEN_MATCH_MIS 031 6 3 0 224 0 0 24 24 474 0 2 24 28 474 0 2 24 28 474 0 2 24 2 28 798 3 0 798 3
eye 51 51 EEN_MATCH_MIS 031 6 4 0 290 0 2 28 22 290 0 1 0 22 290 0 1 0 22 290 0 1 0 2 22 652 2 0 652 2
eye 51 51 EEN_MATCH_MIS 031 6 5 0 318 0 1 22 22 1262 0 5 108 28 854 0 4 62 14 318 0 1 0 1 22 792 4 0 792 4
eye 51 51 EEN_MATCH_MIS 031 6 6 0 302 0 2 28 22 302 0 1 0 22 302 0 1 0 22 302 0 1 0 2 22 302 1 0 302 1
eye 51 51 EEN_MATCH_MIS 031 6 8 0 214 0 2 22 24 214 0 1 0 24 214 0 1 0 24 214 0 1 0 2 24 256 2 0 256 2
eye 51 51 EEN_MATCH_MIS 031 6 9 0 198 0 0 24 16 2426 0 10 266 36 1428 0 6 90 54 1170 0 5 90 1 54 1338 6 0 1338 6
eye 51 51 EEN_MATCH_MIS 023 7 1 0 72 0 0 0 22 474 0 3 40 28 474 0 3 40 28 474 0 3 40 2 28 434 3 0 434 3
eye 51 51 EEN_MATCH_MIS 023 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 51 51 EEN_MATCH_MIS 023 7 3 0 198 0 0 28 20 672 2 3 42 30 672 2 3 42 22 672 2 3 42 2 30 970 4 1 630 3
eye 51 51 EEN_MATCH_MIS 023 7 5 0 210 0 0 30 38 594 0 2 38 24 594 0 2 38 24 594 0 2 38 2 24 874 3 0 874 3
eye 51 51 EEN_MATCH_MIS 023 7 6 0 398 0 2 24 22 398 0 1 0 22 398 0 1 0 22 398 0 1 0 2 22 680 2 0 680 2
eye 51 51 EEN_MATCH_MIS 023 7 8 0 254 0 2 22 22 254 2 1 0 22 254 2 1 0 22 254 2 1 0 2 22 946 4 2 404 2
eye 51 51 EEN_MATCH_MIS 023 7 9 0 250 2 1 22 98 2428 2 8 350 22 446 2 2 0 98 250 6 1 0 1 98 446 2 1 196 1
eye 51 51 GEEN_MATCH_MIS 019 8 1 0 258 0 0 0 16 410 0 2 16 28 410 0 2 16 28 410 0 2 16 2 28 646 3 0 646 3
eye 51 51 GEEN_MATCH_MIS 019 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 362 2 1 188 1
eye 51 51 GEEN_MATCH_MIS 019 8 3 0 408 0 0 28 20 736 0 3 36 34 736 0 3 36 34 736 0 3 36 2 34 1390 6 0 1390 6
eye 51 51 GEEN_MATCH_MIS 019 8 5 0 100 2 0 34 148 424 2 2 148 28 424 2 2 148 28 424 2 2 148 2 28 476 3 3 0 0
eye 51 51 GEEN_MATCH_MIS 019 8 6 0 218 0 0 28 20 440 0 2 20 22 440 0 2 20 22 440 0 2 20 2 22 600 3 0 600 3
eye 51 51 GEEN_MATCH_MIS 019 8 8 0 258 0 0 22 22 734 0 2 22 16 734 0 2 22 16 734 0 2 22 2 16 1462 5 0 1462 5
eye 51 51 GEEN_MATCH_MIS 019 8 9 0 52 0 1 16 48 2890 2 12 404 48 52 0 1 0 48 52 0 1 0 1 48 52 1 0 52 1
eye 51 51 EEN_MATCH_MATCH 001 9 1 0 282 0 0 0 20 520 0 2 20 24 520 0 2 20 24 520 0 2 20 2 24 780 3 0 780 3
eye 51 51 EEN_MATCH_MATCH 001 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 108 1 1 0 0
eye 51 51 EEN_MATCH_MATCH 001 9 3 0 220 0 1 24 14 342 6 2 14 14 220 0 1 0 14 220 0 1 0 1 14 816 3 0 816 3
eye 51 51 EEN_MATCH_MATCH 001 9 5 0 170 1 0 142 18 718 1 3 78 24 718 1 3 78 24 718 1 3 78 2 24 1096 4 1 926 3
eye 51 51 EEN_MATCH_MATCH 001 9 6 0 354 0 2 24 24 354 0 1 0 24 354 0 1 0 24 354 0 1 0 2 24 612 2 0 612 2
eye 51 51 EEN_MATCH_MATCH 001 9 8 0 288 0 0 24 22 1286 0 5 86 22 1286 0 5 86 20 1286 0 5 86 2 22 1434 6 0 1434 6
eye 51 51 EEN_MATCH_MATCH 001 9 9 0 284 0 1 22 48 2300 0 7 192 48 284 0 1 0 48 284 0 1 0 1 48 284 1 0 284 1
eye 51 51 EEN_MIS_MIS 016 10 1 0 252 0 0 0 16 464 0 2 16 22 464 0 2 16 22 464 0 2 16 2 22 1314 4 0 1314 4
eye 51 51 EEN_MIS_MIS 016 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 256 1 0 256 1
eye 51 51 EEN_MIS_MIS 016 10 3 0 258 0 0 22 20 538 0 2 20 22 538 0 2 20 22 538 0 2 20 2 22 900 4 0 900 4
eye 51 51 EEN_MIS_MIS 016 10 4 0 218 0 1 22 34 1284 2 4 76 34 218 2 1 0 34 218 2 1 0 1 34 730 3 1 516 2
eye 51 51 EEN_MIS_MIS 016 10 5 0 226 0 2 18 24 226 0 1 0 24 226 0 1 0 24 226 0 1 0 2 24 226 1 0 226 1
eye 51 51 EEN_MIS_MIS 016 10 6 0 280 0 2 24 22 280 0 1 0 22 280 0 1 0 22 280 0 1 0 2 22 280 1 0 280 1
eye 51 51 EEN_MIS_MIS 016 10 8 0 200 0 0 22 18 804 2 4 64 26 804 2 4 64 26 804 2 4 64 2 26 1238 5 1 740 4
eye 51 51 EEN_MIS_MIS 016 10 9 0 158 0 1 26 42 1928 2 6 246 42 158 0 1 0 42 158 0 1 0 1 42 158 1 0 158 1
eye 51 51 GEEN_MATCH_MATCH 029 11 1 0 266 0 0 0 22 820 0 3 36 26 820 0 3 36 26 820 0 3 36 2 26 1458 5 0 1458 5
eye 51 51 GEEN_MATCH_MATCH 029 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 51 51 GEEN_MATCH_MATCH 029 11 3 0 236 0 0 26 20 1184 0 4 80 34 1184 0 4 80 38 1184 0 4 80 2 34 1104 4 0 1104 4
eye 51 51 GEEN_MATCH_MATCH 029 11 5 0 420 0 1 34 52 1402 0 4 94 28 634 0 2 0 28 420 0 1 0 1 52 634 2 0 634 2
eye 51 51 GEEN_MATCH_MATCH 029 11 6 0 360 0 2 28 32 360 0 1 0 32 360 0 1 0 32 360 0 1 0 2 32 360 1 0 360 1
eye 51 51 GEEN_MATCH_MATCH 029 11 8 0 326 0 2 32 24 326 0 1 0 24 326 0 1 0 24 326 0 1 0 2 24 556 2 0 556 2
eye 51 51 GEEN_MATCH_MATCH 029 11 9 0 214 0 0 24 16 1148 0 5 100 36 882 0 4 64 36 882 0 4 64 1 36 818 4 0 818 4
eye 51 51 EEN_MIS_MATCH 014 12 1 0 86 0 0 0 16 418 0 3 30 24 418 0 3 30 14 418 0 3 30 2 24 1218 6 0 1218 6
eye 51 51 EEN_MIS_MATCH 014 12 2 0 184 0 2 24 30 184 0 1 0 30 184 0 1 0 30 184 0 1 0 2 30 568 3 0 568 3
eye 51 51 EEN_MIS_MATCH 014 12 3 0 200 0 0 30 18 1126 0 4 66 28 1126 0 4 66 18 1126 0 4 66 2 28 2086 8 0 2086 8
eye 51 51 EEN_MIS_MATCH 014 12 4 0 282 0 0 28 24 1112 0 4 96 54 668 0 3 42 54 668 0 3 42 1 54 1396 7 0 1396 7
eye 51 51 EEN_MIS_MATCH 014 12 5 0 238 0 0 18 26 1242 2 6 104 20 1242 2 6 104 14 1242 2 6 104 2 20 1986 10 2 1482 8
eye 51 51 EEN_MIS_MATCH 014 12 6 0 212 0 2 20 24 212 0 1 0 24 212 0 1 0 24 212 0 1 0 2 24 212 1 0 212 1
eye 51 51 EEN_MIS_MATCH 014 12 8 0 164 0 0 24 16 738 0 3 36 20 738 0 3 36 20 738 0 3 36 2 20 1924 8 0 1924 8
eye 51 51 EEN_MIS_MATCH 014 12 9 0 176 0 1 20 18 5702 2 23 716 22 296 0 2 0 18 176 0 1 0 1 18 296 2 0 296 2
eye 51 51 GEEN_MATCH_MATCH 013 13 1 0 260 0 0 0 20 542 0 2 20 20 542 0 2 20 20 542 0 2 20 2 20 732 3 0 732 3
eye 51 51 GEEN_MATCH_MATCH 013 13 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 306 2 0 306 2
eye 51 51 GEEN_MATCH_MATCH 013 13 3 0 256 0 0 20 20 426 0 2 20 26 426 0 2 20 26 426 0 2 20 2 26 1484 7 0 1484 7
eye 51 51 GEEN_MATCH_MATCH 013 13 4 0 168 0 0 26 18 1690 2 8 172 46 1020 2 5 78 30 586 2 3 50 1 30 1906 8 2 1362 6
eye 51 51 GEEN_MATCH_MATCH 013 13 5 0 232 0 0 46 26 426 0 2 26 24 426 0 2 26 24 426 0 2 26 2 24 654 3 0 654 3
eye 51 51 GEEN_MATCH_MATCH 013 13 6 0 238 0 2 24 22 238 0 1 0 22 238 0 1 0 22 238 0 1 0 2 22 238 1 0 238 1
eye 51 51 GEEN_MATCH_MATCH 013 13 8 0 294 0 2 22 24 294 2 1 0 24 294 2 1 0 24 294 2 1 0 2 24 1554 4 1 902 3
eye 51 51 GEEN_MATCH_MATCH 013 13 9 0 838 0 1 24 34 5428 2 15 650 0 1282 2 3 0 34 838 2 1 0 1 34 1282 3 1 1060 2
eye 51 51 GEEN_MIS_MATCH 026 14 1 0 274 0 0 0 16 624 0 3 36 20 624 0 3 36 16 624 0 3 36 2 20 884 4 0 884 4
eye 51 51 GEEN_MIS_MATCH 026 14 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 51 51 GEEN_MIS_MATCH 026 14 3 0 268 0 0 20 22 558 0 2 22 18 558 0 2 22 18 558 0 2 22 2 18 1400 5 0 1400 5
eye 51 51 GEEN_MIS_MATCH 026 14 4 0 290 0 1 18 12 1754 0 6 126 22 1076 0 4 16 30 290 0 1 0 1 12 1060 4 0 1060 4
eye 51 51 GEEN_MIS_MATCH 026 14 5 0 460 0 0 22 14 1004 0 4 82 24 1004 0 4 82 16 1004 0 4 82 2 24 922 4 0 922 4
eye 51 51 GEEN_MIS_MATCH 026 14 6 0 206 0 2 24 24 206 0 1 0 24 206 0 1 0 24 206 0 1 0 2 24 206 1 0 206 1
eye 51 51 GEEN_MIS_MATCH 026 14 8 0 176 0 0 24 18 632 0 3 44 24 632 0 3 44 24 632 0 3 44 2 24 588 3 0 588 3
eye 51 51 GEEN_MIS_MATCH 026 14 9 0 306 0 0 24 22 1154 0 4 98 50 486 0 2 22 50 486 0 2 22 1 50 464 2 0 464 2
eye 51 51 GEEN_MATCH_MATCH 021 15 1 0 276 0 0 0 14 446 0 2 14 28 446 0 2 14 28 446 0 2 14 2 28 548 3 0 548 3
eye 51 51 GEEN_MATCH_MATCH 021 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 296 1 0 296 1
eye 51 51 GEEN_MATCH_MATCH 021 15 3 0 386 0 0 28 22 1248 2 5 80 30 912 2 4 40 20 610 2 2 22 1 20 1182 5 1 872 4
eye 51 51 GEEN_MATCH_MATCH 021 15 5 0 254 0 2 30 24 254 0 1 0 24 254 0 1 0 24 254 0 1 0 2 24 254 1 0 254 1
eye 51 51 GEEN_MATCH_MATCH 021 15 6 0 242 0 2 24 20 242 0 1 0 20 242 0 1 0 20 242 0 1 0 2 20 242 1 0 242 1
eye 51 51 GEEN_MATCH_MATCH 021 15 8 0 254 0 0 20 28 674 0 2 28 26 674 0 2 28 26 674 0 2 28 2 26 646 2 0 646 2
eye 51 51 GEEN_MATCH_MATCH 021 15 9 0 230 0 0 26 18 888 2 4 208 164 272 2 2 18 18 272 6 2 18 1 164 254 2 1 230 1
eye 51 51 GEEN_MATCH_MIS 003 16 1 0 30 0 0 0 16 442 0 3 32 30 442 0 3 32 30 442 0 3 32 2 30 734 4 0 734 4
eye 51 51 GEEN_MATCH_MIS 003 16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 51 51 GEEN_MATCH_MIS 003 16 3 0 232 0 0 30 22 888 0 3 42 30 888 0 3 42 20 888 0 3 42 2 30 846 3 0 846 3
eye 51 51 GEEN_MATCH_MIS 003 16 4 0 214 0 0 30 22 2544 0 10 182 18 2202 0 9 164 18 2202 0 9 164 1 18 2038 9 0 2038 9
eye 51 51 GEEN_MATCH_MIS 003 16 5 0 288 0 2 22 24 288 0 1 0 24 288 0 1 0 24 288 0 1 0 2 24 288 1 0 288 1
eye 51 51 GEEN_MATCH_MIS 003 16 6 0 180 0 0 24 18 466 0 2 18 22 466 0 2 18 22 466 0 2 18 2 22 448 2 0 448 2
eye 51 51 GEEN_MATCH_MIS 003 16 8 0 354 0 2 22 22 354 0 1 0 22 354 0 1 0 22 354 0 1 0 2 22 964 3 0 964 3
eye 51 51 GEEN_MATCH_MIS 003 16 9 0 268 0 0 22 20 1096 0 4 58 22 448 0 2 20 22 448 0 2 20 1 22 428 2 0 428 2
eye 51 51 EEN_MATCH_MIS 015 17 1 0 472 0 2 0 28 472 0 1 0 28 472 0 1 0 28 472 0 1 0 2 28 738 2 0 738 2
eye 51 51 EEN_MATCH_MIS 015 17 2 0 406 0 2 28 24 406 0 1 0 24 406 0 1 0 24 406 0 1 0 2 24 592 2 0 592 2
eye 51 51 EEN_MATCH_MIS 015 17 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190 1 0 190 1
eye 51 51 EEN_MATCH_MIS 015 17 5 0 462 0 0 24 36 818 0 2 36 22 818 0 2 36 22 818 0 2 36 2 22 1188 4 0 1188 4
eye 51 51 EEN_MATCH_MIS 015 17 6 0 274 0 2 22 22 274 0 1 0 22 274 0 1 0 22 274 0 1 0 2 22 654 3 0 654 3
eye 51 51 EEN_MATCH_MIS 015 17 8 0 286 0 0 22 24 662 2 2 24 22 662 2 2 24 22 662 2 2 24 2 22 1092 4 1 900 3
eye 51 51 EEN_MATCH_MIS 015 17 9 0 288 0 0 22 26 3258 2 12 394 0 1008 2 3 26 44 516 2 2 26 1 44 982 3 1 490 2
eye 51 51 GEEN_MIS_MIS 028 18 1 0 296 0 0 0 16 508 2 2 16 24 508 2 2 16 24 508 2 2 16 2 24 1356 4 1 964 3
eye 51 51 GEEN_MIS_MIS 028 18 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 51 51 GEEN_MIS_MIS 028 18 3 0 320 0 0 24 22 856 2 3 44 24 856 2 3 44 22 856 2 3 44 2 24 1152 4 1 812 3
eye 51 51 GEEN_MIS_MIS 028 18 5 0 232 0 2 24 22 232 0 1 0 22 232 0 1 0 22 232 0 1 0 2 22 602 3 0 602 3
eye 51 51 GEEN_MIS_MIS 028 18 6 0 230 0 0 22 22 526 0 2 22 22 526 0 2 22 22 526 0 2 22 2 22 734 3 0 734 3
eye 51 51 GEEN_MIS_MIS 028 18 8 0 152 0 1 22 28 1564 0 6 118 30 874 0 3 28 30 152 0 1 0 1 28 1136 5 0 1136 5
eye 51 51 GEEN_MIS_MIS 028 18 9 0 452 0 1 30 36 2196 2 6 250 36 452 0 1 0 36 452 0 1 0 1 36 452 1 0 452 1
eye 51 51 GEEN_MIS_MATCH 010 19 1 0 22 0 0 0 12 444 0 2 12 28 444 0 2 12 28 444 0 2 12 2 28 682 3 0 682 3
eye 51 51 GEEN_MIS_MATCH 010 19 2 0 254 0 2 28 22 254 0 1 0 22 254 0 1 0 22 254 0 1 0 2 22 618 2 0 618 2
eye 51 51 GEEN_MIS_MATCH 010 19 3 0 174 0 0 22 18 398 0 2 18 26 398 0 2 18 18 398 0 2 18 2 26 624 3 0 624 3
eye 51 51 GEEN_MIS_MATCH 010 19 5 0 244 0 0 26 40 610 0 2 40 24 610 0 2 40 24 610 0 2 40 2 24 2810 7 0 2810 7
eye 51 51 GEEN_MIS_MATCH 010 19 6 0 218 0 1 24 18 3082 0 8 124 20 718 0 3 0 18 218 0 1 0 1 18 1284 5 0 1284 5
eye 51 51 GEEN_MIS_MATCH 010 19 8 0 378 0 0 20 24 754 0 3 40 26 754 0 3 40 26 754 0 3 40 2 26 878 4 0 878 4
eye 51 51 GEEN_MIS_MATCH 010 19 9 0 238 0 0 26 20 2344 0 9 218 56 578 0 3 40 56 578 0 3 40 1 56 538 3 0 538 3
eye 51 51 EEN_MATCH_MIS 007 20 1 0 244 0 0 0 18 464 0 2 18 26 464 0 2 18 26 464 0 2 18 2 26 446 2 0 446 2
eye 51 51 EEN_MATCH_MIS 007 20 2 0 226 0 2 26 22 226 0 1 0 22 226 0 1 0 22 226 0 1 0 2 22 506 2 0 506 2
eye 51 51 EEN_MATCH_MIS 007 20 3 0 218 0 0 22 16 418 0 2 16 22 418 0 2 16 16 418 0 2 16 2 22 756 3 0 756 3
eye 51 51 EEN_MATCH_MIS 007 20 4 0 210 2 2 22 136 210 6 1 0 136 210 6 1 0 136 210 6 1 0 2 136 544 2 1 334 1
eye 51 51 EEN_MATCH_MIS 007 20 5 0 182 1 0 136 18 1014 1 5 152 40 1014 1 5 152 52 1014 1 5 152 2 40 2000 10 1 1818 9
eye 51 51 EEN_MATCH_MIS 007 20 6 0 268 0 2 40 22 268 0 1 0 22 268 0 1 0 22 268 0 1 0 2 22 922 3 0 922 3
eye 51 51 EEN_MATCH_MIS 007 20 8 0 178 0 1 22 14 632 2 3 38 28 370 2 2 0 28 178 2 1 0 1 14 1388 7 2 978 5
eye 51 51 EEN_MATCH_MIS 007 20 9 0 206 0 1 28 14 4466 2 16 452 18 460 0 2 0 18 206 0 1 0 1 14 460 2 0 460 2
eye 51 51 EEN_MIS_MIS 008 21 1 0 290 0 0 0 20 784 0 2 20 26 784 0 2 20 26 784 0 2 20 2 26 1804 5 0 1804 5
eye 51 51 EEN_MIS_MIS 008 21 2 0 412 0 2 26 20 412 0 1 0 20 412 0 1 0 20 412 0 1 0 2 20 734 2 0 734 2
eye 51 51 EEN_MIS_MIS 008 21 3 0 256 0 1 20 20 2696 0 9 182 36 1188 0 5 36 20 256 0 1 0 1 20 1626 6 0 1626 6
eye 51 51 EEN_MIS_MIS 008 21 5 0 282 0 2 36 26 282 0 1 0 26 282 0 1 0 26 282 0 1 0 2 26 282 1 0 282 1
eye 51 51 EEN_MIS_MIS 008 21 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 2 0 500 2
eye 51 51 EEN_MIS_MIS 008 21 8 0 194 0 1 26 16 984 0 4 54 22 430 0 2 0 22 194 0 1 0 1 16 430 2 0 430 2
eye 51 51 EEN_MIS_MIS 008 21 9 0 334 0 0 22 22 1372 0 4 82 34 864 0 3 48 34 864 0 3 48 1 34 816 3 0 816 3
eye 51 51 EEN_MIS_MATCH 030 22 1 0 28 0 0 0 10 446 0 3 26 30 446 0 3 26 16 446 0 3 26 2 30 1192 6 0 1192 6
eye 51 51 EEN_MIS_MATCH 030 22 2 0 216 0 2 30 22 216 0 1 0 22 216 0 1 0 22 216 0 1 0 2 22 216 1 0 216 1
